Id,ParentId,SobjectType,Field,PermissionsEdit,PermissionsRead,SystemModstamp
01kdM0000A0xoN5QQI,0PSdM000004RA7iWAG,Contact,Contact.Languages__c,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoN6QQI,0PSdM000004RA7iWAG,Contact,Contact.Level__c,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoN7QQI,0PSdM000004RA7iWAG,Contact,Contact.AccountId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoN8QQI,0PSdM000004RA7iWAG,Contact,Contact.AssistantName,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoN9QQI,0PSdM000004RA7iWAG,Contact,Contact.AssistantPhone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNAQQY,0PSdM000004RA7iWAG,Contact,Contact.Birthdate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNBQQY,0PSdM000004RA7iWAG,Contact,Contact.CleanStatus,False,True,2024-07-10T05:50:30Z
01kdM0000A0xoNDQQY,0PSdM000004RA7iWAG,Contact,Contact.Department,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNEQQY,0PSdM000004RA7iWAG,Contact,Contact.Description,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNFQQY,0PSdM000004RA7iWAG,Contact,Contact.Email,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNGQQY,0PSdM000004RA7iWAG,Contact,Contact.Fax,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNHQQY,0PSdM000004RA7iWAG,Contact,Contact.HomePhone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNIQQY,0PSdM000004RA7iWAG,Contact,Contact.Jigsaw,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNJQQY,0PSdM000004RA7iWAG,Contact,Contact.LeadSource,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNKQQY,0PSdM000004RA7iWAG,Contact,Contact.MailingAddress,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNLQQY,0PSdM000004RA7iWAG,Contact,Contact.MobilePhone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNMQQY,0PSdM000004RA7iWAG,Contact,Contact.OtherAddress,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNNQQY,0PSdM000004RA7iWAG,Contact,Contact.OtherPhone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNOQQY,0PSdM000004RA7iWAG,Contact,Contact.Phone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNPQQY,0PSdM000004RA7iWAG,Contact,Contact.ReportsToId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNQQQY,0PSdM000004RA7iWAG,Contact,Contact.Title,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhdxQQA,0PSdM000004RA7iWAG,ContactPointAddress,ContactPointAddress.ActiveFromDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhdyQQA,0PSdM000004RA7iWAG,ContactPointAddress,ContactPointAddress.ActiveToDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhe5QQA,0PSdM000004RA7iWAG,ContactPointAddress,ContactPointAddress.Address,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhe4QQA,0PSdM000004RA7iWAG,ContactPointAddress,ContactPointAddress.AddressType,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhdzQQA,0PSdM000004RA7iWAG,ContactPointAddress,ContactPointAddress.BestTimeToContactEndTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhe0QQA,0PSdM000004RA7iWAG,ContactPointAddress,ContactPointAddress.BestTimeToContactStartTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhe1QQA,0PSdM000004RA7iWAG,ContactPointAddress,ContactPointAddress.BestTimeToContactTimezone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhe3QQA,0PSdM000004RA7iWAG,ContactPointAddress,ContactPointAddress.ContactPointPhoneId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhe6QQA,0PSdM000004RA7iWAG,ContactPointAddress,ContactPointAddress.IsDefault,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhe2QQA,0PSdM000004RA7iWAG,ContactPointAddress,ContactPointAddress.IsPrimary,True,True,2024-07-10T05:50:30Z
01kdM0000A0xbkMQQQ,0PSdM000004RA7iWAG,ContactPointAddress,ContactPointAddress.IsThirdPartyAddress,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhdwQQA,0PSdM000004RA7iWAG,ContactPointAddress,ContactPointAddress.ParentId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xiZQQQY,0PSdM000004RA7iWAG,ContactPointAddress,ContactPointAddress.PreferenceRank,True,True,2024-07-10T05:50:30Z
01kdM0000A0xiZRQQY,0PSdM000004RA7iWAG,ContactPointAddress,ContactPointAddress.UsageType,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgmJQQQ,0PSdM000004RA7iWAG,ContactPointConsent,ContactPointTypeConsent,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgmKQQQ,0PSdM000004RA7iWAG,ContactPointConsent,ContactPointConsent.DataUsePurposeId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgmNQQQ,0PSdM000004RA7iWAG,ContactPointConsent,ContactPointConsent.DoubleConsentCaptureDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgmLQQQ,0PSdM000004RA7iWAG,ContactPointConsent,ContactPointConsent.EffectiveFrom,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgmMQQQ,0PSdM000004RA7iWAG,ContactPointConsent,ContactPointConsent.EffectiveTo,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhWgQQI,0PSdM000004RA7iWAG,ContactPointEmail,ContactPointEmail.ActiveFromDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhWhQQI,0PSdM000004RA7iWAG,ContactPointEmail,ContactPointEmail.ActiveToDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhWiQQI,0PSdM000004RA7iWAG,ContactPointEmail,ContactPointEmail.BestTimeToContactEndTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhWjQQI,0PSdM000004RA7iWAG,ContactPointEmail,ContactPointEmail.BestTimeToContactStartTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhWkQQI,0PSdM000004RA7iWAG,ContactPointEmail,ContactPointEmail.BestTimeToContactTimezone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhWnQQI,0PSdM000004RA7iWAG,ContactPointEmail,ContactPointEmail.EmailDomain,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhWoQQI,0PSdM000004RA7iWAG,ContactPointEmail,ContactPointEmail.EmailLatestBounceDateTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhWpQQI,0PSdM000004RA7iWAG,ContactPointEmail,ContactPointEmail.EmailLatestBounceReasonText,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhWmQQI,0PSdM000004RA7iWAG,ContactPointEmail,ContactPointEmail.EmailMailBox,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhWlQQI,0PSdM000004RA7iWAG,ContactPointEmail,ContactPointEmail.IsPrimary,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhWfQQI,0PSdM000004RA7iWAG,ContactPointEmail,ContactPointEmail.ParentId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xbpmQQA,0PSdM000004RA7iWAG,ContactPointEmail,ContactPointEmail.PreferenceRank,True,True,2024-07-10T05:50:30Z
01kdM0000A0xbpnQQA,0PSdM000004RA7iWAG,ContactPointEmail,ContactPointEmail.UsageType,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhNXQQY,0PSdM000004RA7iWAG,ContactPointPhone,ContactPointPhone.ActiveFromDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhNcQQI,0PSdM000004RA7iWAG,ContactPointPhone,ContactPointPhone.AreaCode,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhNYQQY,0PSdM000004RA7iWAG,ContactPointPhone,ContactPointPhone.BestTimeToContactEndTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhNZQQY,0PSdM000004RA7iWAG,ContactPointPhone,ContactPointPhone.BestTimeToContactStartTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhNaQQI,0PSdM000004RA7iWAG,ContactPointPhone,ContactPointPhone.BestTimeToContactTimezone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhNdQQI,0PSdM000004RA7iWAG,ContactPointPhone,ContactPointPhone.ExtensionNumber,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhNgQQI,0PSdM000004RA7iWAG,ContactPointPhone,ContactPointPhone.FormattedInternationalPhoneNumber,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhNhQQI,0PSdM000004RA7iWAG,ContactPointPhone,ContactPointPhone.FormattedNationalPhoneNumber,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhNkQQI,0PSdM000004RA7iWAG,ContactPointPhone,ContactPointPhone.IsBusinessPhone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhNiQQI,0PSdM000004RA7iWAG,ContactPointPhone,ContactPointPhone.IsFaxCapable,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhNjQQI,0PSdM000004RA7iWAG,ContactPointPhone,ContactPointPhone.IsPersonalPhone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhNbQQI,0PSdM000004RA7iWAG,ContactPointPhone,ContactPointPhone.IsPrimary,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhNfQQI,0PSdM000004RA7iWAG,ContactPointPhone,ContactPointPhone.IsSmsCapable,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhNWQQY,0PSdM000004RA7iWAG,ContactPointPhone,ContactPointPhone.ParentId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhNeQQI,0PSdM000004RA7iWAG,ContactPointPhone,ContactPointPhone.PhoneType,True,True,2024-07-10T05:50:30Z
01kdM0000A0xboIQQQ,0PSdM000004RA7iWAG,ContactPointPhone,ContactPointPhone.PreferenceRank,True,True,2024-07-10T05:50:30Z
01kdM0000A0xboJQQQ,0PSdM000004RA7iWAG,ContactPointPhone,ContactPointPhone.UsageType,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgpGQQQ,0PSdM000004RA7iWAG,ContactPointTypeConsent,ContactPointTypeConsent.DataUsePurposeId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgpJQQQ,0PSdM000004RA7iWAG,ContactPointTypeConsent,ContactPointTypeConsent.DoubleConsentCaptureDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgpHQQQ,0PSdM000004RA7iWAG,ContactPointTypeConsent,ContactPointTypeConsent.EffectiveFrom,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgpIQQQ,0PSdM000004RA7iWAG,ContactPointTypeConsent,ContactPointTypeConsent.EffectiveTo,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNRQQY,0PSdM000004RA7iWAG,Contract,Contract.ActivatedById,False,True,2024-07-10T05:50:30Z
01kdM0000A0xoNSQQY,0PSdM000004RA7iWAG,Contract,Contract.ActivatedDate,False,True,2024-07-10T05:50:30Z
01kdM0000A0xoNTQQY,0PSdM000004RA7iWAG,Contract,Contract.BillingAddress,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNUQQY,0PSdM000004RA7iWAG,Contract,Contract.CompanySignedId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNVQQY,0PSdM000004RA7iWAG,Contract,Contract.CompanySignedDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNWQQY,0PSdM000004RA7iWAG,Contract,Contract.ContractTerm,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNYQQY,0PSdM000004RA7iWAG,Contract,Contract.CustomerSignedId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNZQQY,0PSdM000004RA7iWAG,Contract,Contract.CustomerSignedDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNaQQI,0PSdM000004RA7iWAG,Contract,Contract.CustomerSignedTitle,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNXQQY,0PSdM000004RA7iWAG,Contract,Contract.Description,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNbQQI,0PSdM000004RA7iWAG,Contract,Contract.EndDate,False,True,2024-07-10T05:50:30Z
01kdM0000A0xoNcQQI,0PSdM000004RA7iWAG,Contract,Contract.OwnerExpirationNotice,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNdQQI,0PSdM000004RA7iWAG,Contract,Contract.Pricebook2Id,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNeQQI,0PSdM000004RA7iWAG,Contract,Contract.SpecialTerms,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNfQQI,0PSdM000004RA7iWAG,Contract,Contract.StartDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgDgQQI,0PSdM000004RA7iWAG,ContractLineItem,ContractLineItem.AssetId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgDaQQI,0PSdM000004RA7iWAG,ContractLineItem,ContractLineItem.Description,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgDbQQI,0PSdM000004RA7iWAG,ContractLineItem,ContractLineItem.Discount,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgDjQQI,0PSdM000004RA7iWAG,ContractLineItem,ContractLineItem.EndDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgDdQQI,0PSdM000004RA7iWAG,ContractLineItem,ContractLineItem.ListPrice,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgDmQQI,0PSdM000004RA7iWAG,ContractLineItem,ContractLineItem.LocationId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgDcQQI,0PSdM000004RA7iWAG,ContractLineItem,ContractLineItem.ParentContractLineItemId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgDlQQI,0PSdM000004RA7iWAG,ContractLineItem,ContractLineItem.RootContractLineItemId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgDeQQI,0PSdM000004RA7iWAG,ContractLineItem,ContractLineItem.StartDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgDhQQI,0PSdM000004RA7iWAG,ContractLineItem,ContractLineItem.Status,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgDfQQI,0PSdM000004RA7iWAG,ContractLineItem,ContractLineItem.StatusIndicator,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgDiQQI,0PSdM000004RA7iWAG,ContractLineItem,ContractLineItem.Subtotal,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgDkQQI,0PSdM000004RA7iWAG,ContractLineItem,ContractLineItem.TotalPrice,True,True,2024-07-10T05:50:30Z
01kdM0000A0xiapQQA,0PSdM000004RA7iWAG,Customer,Customer.CustomerStatusType,True,True,2024-07-10T05:50:30Z
01kdM0000A0xiaoQQA,0PSdM000004RA7iWAG,Customer,Customer.TotalLifeTimeValue,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgrPQQQ,0PSdM000004RA7iWAG,DataUseLegalBasis,DataUseLegalBasis.Description,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgrOQQQ,0PSdM000004RA7iWAG,DataUseLegalBasis,DataUseLegalBasis.Source,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgtRQQQ,0PSdM000004RA7iWAG,DataUsePurpose,DataUsePurpose.Description,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgtSQQQ,0PSdM000004RA7iWAG,DataUsePurpose,DataUsePurpose.IsMaintainablePerContactPoint,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgtUQQQ,0PSdM000004RA7iWAG,DataUsePurpose,DataUsePurpose.IsMaintainablePerParty,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgtTQQQ,0PSdM000004RA7iWAG,DataUsePurpose,DataUsePurpose.IsMaintainablePerType,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgtQQQQ,0PSdM000004RA7iWAG,DataUsePurpose,DataUsePurpose.LegalBasisId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfkBQQQ,0PSdM000004RA7iWAG,Entitlement,Entitlement.AssetId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfkFQQQ,0PSdM000004RA7iWAG,Entitlement,Entitlement.BusinessHoursId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfk5QQA,0PSdM000004RA7iWAG,Entitlement,Entitlement.CasesPerEntitlement,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfkHQQQ,0PSdM000004RA7iWAG,Entitlement,Entitlement.ContractLineItemId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfkGQQQ,0PSdM000004RA7iWAG,Entitlement,Entitlement.EndDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfkKQQQ,0PSdM000004RA7iWAG,Entitlement,Entitlement.IsPerIncident,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfkLQQQ,0PSdM000004RA7iWAG,Entitlement,Entitlement.LocationId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfkJQQQ,0PSdM000004RA7iWAG,Entitlement,Entitlement.RemainingCases,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfk7QQA,0PSdM000004RA7iWAG,Entitlement,Entitlement.RemainingWorkOrders,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfkDQQQ,0PSdM000004RA7iWAG,Entitlement,Entitlement.ServiceContractId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfk4QQA,0PSdM000004RA7iWAG,Entitlement,Entitlement.SlaProcessId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfk9QQA,0PSdM000004RA7iWAG,Entitlement,Entitlement.StartDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfkCQQQ,0PSdM000004RA7iWAG,Entitlement,Entitlement.Status,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfkAQQQ,0PSdM000004RA7iWAG,Entitlement,Entitlement.StatusIndicator,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfkIQQQ,0PSdM000004RA7iWAG,Entitlement,Entitlement.Type,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfk8QQA,0PSdM000004RA7iWAG,Entitlement,Entitlement.WorkOrdersPerEntitlement,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNgQQI,0PSdM000004RA7iWAG,Event,Event.Description,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNhQQI,0PSdM000004RA7iWAG,Event,Event.IsAllDayEvent,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNiQQI,0PSdM000004RA7iWAG,Event,Event.LocationId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNjQQI,0PSdM000004RA7iWAG,Event,Event.WhatId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNkQQI,0PSdM000004RA7iWAG,Event,Event.WhoId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNlQQI,0PSdM000004RA7iWAG,Idea,Idea.Status,False,True,2024-07-10T05:50:30Z
01kdM0000A0xd6WQQQ,0PSdM000004RA7iWAG,Incident,Incident.BusinessHoursId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6NQQQ,0PSdM000004RA7iWAG,Incident,Incident.Category,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6MQQQ,0PSdM000004RA7iWAG,Incident,Incident.Description,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6VQQQ,0PSdM000004RA7iWAG,Incident,Incident.DetectedDateTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6RQQQ,0PSdM000004RA7iWAG,Incident,Incident.EndDateTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6hQQA,0PSdM000004RA7iWAG,Incident,Incident.EntitlementId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6PQQQ,0PSdM000004RA7iWAG,Incident,Incident.IsClosed,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6gQQA,0PSdM000004RA7iWAG,Incident,Incident.IsMajorIncident,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6bQQA,0PSdM000004RA7iWAG,Incident,Incident.IsStopped,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6YQQQ,0PSdM000004RA7iWAG,Incident,Incident.MilestoneStatus,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6SQQQ,0PSdM000004RA7iWAG,Incident,Incident.ParentIncidentId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6QQQQ,0PSdM000004RA7iWAG,Incident,Incident.PriorityOverrideReason,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6iQQA,0PSdM000004RA7iWAG,Incident,Incident.RelatedItemAutonumberMaster,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6aQQA,0PSdM000004RA7iWAG,Incident,Incident.ReportedMethod,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6TQQQ,0PSdM000004RA7iWAG,Incident,Incident.ResolutionDateTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6ZQQQ,0PSdM000004RA7iWAG,Incident,Incident.ResolutionSummary,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6eQQA,0PSdM000004RA7iWAG,Incident,Incident.ResolvedById,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6OQQQ,0PSdM000004RA7iWAG,Incident,Incident.SlaExitDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6UQQQ,0PSdM000004RA7iWAG,Incident,Incident.SlaStartDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6dQQA,0PSdM000004RA7iWAG,Incident,Incident.StartDateTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6XQQQ,0PSdM000004RA7iWAG,Incident,Incident.StopStartDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6fQQA,0PSdM000004RA7iWAG,Incident,Incident.SubCategory,True,True,2024-07-10T05:50:30Z
01kdM0000A0xd6cQQA,0PSdM000004RA7iWAG,Incident,Incident.Type,True,True,2024-07-10T05:50:30Z
01kdM0000A0xe5EQQQ,0PSdM000004RA7iWAG,IncidentRelatedItem,IncidentRelatedItem.Comment,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgRCQQY,0PSdM000004RA7iWAG,Individual,Individual.BirthDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgRAQQY,0PSdM000004RA7iWAG,Individual,Individual.CanStorePiiElsewhere,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgRGQQY,0PSdM000004RA7iWAG,Individual,Individual.ChildrenCount,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgRNQQY,0PSdM000004RA7iWAG,Individual,Individual.ConsumerCreditScore,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgROQQY,0PSdM000004RA7iWAG,Individual,Individual.ConsumerCreditScoreProviderName,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgRFQQY,0PSdM000004RA7iWAG,Individual,Individual.ConvictionsCount,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgREQQY,0PSdM000004RA7iWAG,Individual,Individual.DeathDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgRBQQY,0PSdM000004RA7iWAG,Individual,Individual.HasOptedOutGeoTracking,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgR7QQI,0PSdM000004RA7iWAG,Individual,Individual.HasOptedOutProcessing,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgR6QQI,0PSdM000004RA7iWAG,Individual,Individual.HasOptedOutProfiling,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgR4QQI,0PSdM000004RA7iWAG,Individual,Individual.HasOptedOutSolicit,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgR5QQI,0PSdM000004RA7iWAG,Individual,Individual.HasOptedOutTracking,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgRLQQY,0PSdM000004RA7iWAG,Individual,Individual.IndividualsAge,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgRPQQY,0PSdM000004RA7iWAG,Individual,Individual.InfluencerRating,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgRIQQY,0PSdM000004RA7iWAG,Individual,Individual.IsHomeOwner,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgRMQQY,0PSdM000004RA7iWAG,Individual,Individual.MasterRecordId,False,True,2024-07-10T05:50:30Z
01kdM0000A0xgRHQQY,0PSdM000004RA7iWAG,Individual,Individual.MilitaryService,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgRJQQY,0PSdM000004RA7iWAG,Individual,Individual.Occupation,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgR9QQI,0PSdM000004RA7iWAG,Individual,Individual.SendIndividualData,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgR8QQI,0PSdM000004RA7iWAG,Individual,Individual.ShouldForget,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgRKQQY,0PSdM000004RA7iWAG,Individual,Individual.Website,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNmQQI,0PSdM000004RA7iWAG,Lead,Lead.CurrentGenerators__c,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNnQQI,0PSdM000004RA7iWAG,Lead,Lead.NumberofLocations__c,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNoQQI,0PSdM000004RA7iWAG,Lead,Lead.Primary__c,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNpQQI,0PSdM000004RA7iWAG,Lead,Lead.ProductInterest__c,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNqQQI,0PSdM000004RA7iWAG,Lead,Lead.SICCode__c,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNrQQI,0PSdM000004RA7iWAG,Lead,Lead.Address,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNsQQI,0PSdM000004RA7iWAG,Lead,Lead.AnnualRevenue,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNtQQI,0PSdM000004RA7iWAG,Lead,Lead.CleanStatus,False,True,2024-07-10T05:50:30Z
01kdM0000A0xoNuQQI,0PSdM000004RA7iWAG,Lead,Lead.CompanyDunsNumber,False,True,2024-07-10T05:50:30Z
01kdM0000A0xoNvQQI,0PSdM000004RA7iWAG,Lead,Lead.DandbCompanyId,False,True,2024-07-10T05:50:30Z
01kdM0000A0xoNxQQI,0PSdM000004RA7iWAG,Lead,Lead.Description,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNyQQI,0PSdM000004RA7iWAG,Lead,Lead.Email,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoNzQQI,0PSdM000004RA7iWAG,Lead,Lead.Fax,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoO0QQI,0PSdM000004RA7iWAG,Lead,Lead.Industry,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoO1QQI,0PSdM000004RA7iWAG,Lead,Lead.Jigsaw,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoO2QQI,0PSdM000004RA7iWAG,Lead,Lead.LeadSource,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoO3QQI,0PSdM000004RA7iWAG,Lead,Lead.MobilePhone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoO4QQI,0PSdM000004RA7iWAG,Lead,Lead.NumberOfEmployees,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoO5QQI,0PSdM000004RA7iWAG,Lead,Lead.Phone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoO6QQI,0PSdM000004RA7iWAG,Lead,Lead.Rating,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoO7QQI,0PSdM000004RA7iWAG,Lead,Lead.Title,True,True,2024-07-10T05:50:30Z
